// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// Easter Event Monsters
//1920,EASTER_EGG,Easter Egg,Easter Egg,3,300,0,4,4,0,1,2,20,20,1,1,1,1,1,20,10,12,0,0,60,0x6200008,1000,1001,1,1,0,0,0,0,0,0,0,0,1010,250,935,500,558,300,501,200,501,200,713,800,558,300,558,300,0,0,0,0
//1921,EASTER_BUNNY,Easter Bunny,Easter Bunny,6,1800,0,60,55,1,20,26,0,40,1,36,6,1,11,80,10,10,0,2,60,0x2000081,200,1456,456,336,0,0,0,0,0,0,0,0,2250,200,515,8000,727,1200,746,1500,706,30,622,50,534,5000,0,0,0,0,4006,70

// eAthena Dev Team
//1900,VALARIS,Valaris,Valaris,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x63F1813,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1901,VALARIS_WORSHIPPER,Valaris's Worshipper,Valaris's Worshipper,50,8578,0,2706,1480,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x1685,100,868,480,120,0,0,0,0,0,0,0,0,923,500,984,63,1464,2,607,50,610,100,503,300,2405,50,0,0,0,0,4129,1
//1902,MC_CAMERI,MC Cameri,MC Cameri,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x63F1813,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1903,POKI,Poki#3,Poki#3,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,0x63F1813,120,500,672,480,92100,7000,603,5500,617,3000,1723,1000,1228,100,1236,500,617,2500,1234,75,1237,125,1722,250,1724,100,1720,50,0,0,0,0
//1904,SENTRY,Sentry,Sentry,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x63F1813,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1

//Custom Hollow Poring (overrrides/collides with META_ANDRE)
//1237,HOLLOW_PORING,Hollow Poring,Hollow Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,10
//Custom Fire Poring. Warning, Colides with META_DENIRO
//1239,FIRE_PORING,Fire Poring,Fire Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x6200011,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,741,5,619,20,0,0,0,0,4001,20

//Lunar New Year 2008 Event Monster overrides
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1145,MARTIN,Martin,Martin,18,1109,0,134,86,1,52,63,0,5,12,18,30,15,15,5,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,7869,1500,0,0,4046,1
//1175,TAROU,Tarou,Tarou,11,284,0,57,28,1,34,45,0,0,1,20,11,10,24,5,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,7869,2500,0,0,0,0,0,0,4028,1
//1209,CRAMP,Cramp,Cramp,56,4720,0,2300,1513,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,0x3095,100,1000,500,1000,0,0,0,0,0,0,0,0,7007,4656,528,1000,726,80,746,110,568,250,510,70,984,95,7869,1500,0,0,4296,1

//iRO St. Patricks Day 2008 Event Monster overrides
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1841,G_SNAKE_,Snake Lord's Minon,Snake Lord's Minon,15,471,0,72,48,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1842,G_ANACONDAQ_,Snake Lord's Minon,Snake Lord's Minon,23,1109,0,300,149,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1843,SIDE_WINDER_,Snake Lord's Minon,Snake Lord's Minon,43,4929,0,1996,993,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1844,G_ISIS_,Snake Lord's Minon,Snake Lord's Minon,47,7003,0,3709,1550,1,423,507,10,35,38,65,43,50,66,15,10,12,2,6,27,0x2003095,200,1384,768,336,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,8,0,0,0,0,0,0,0,0,0,0,0,0

//iRO Christmas 2008 Event
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1244,JAKK_XMAS,Christmas Jakk,Christmas Jakk,38,3581,0,1113,688,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x81,200,1180,480,648,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1245,GOBLINE_XMAS,Christmas Goblin,Christmas Goblin,25,1176,0,282,171,1,118,140,10,5,1,53,25,20,38,45,10,12,1,7,24,0x81,100,1120,620,240,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1246,COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,461,284,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x91,400,1248,1248,240,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1247,ANTONIO,Antonio,Antonio,10,10,0,3,2,1,13,20,100,0,1,1,1,50,100,100,10,12,1,3,66,0x170081,100,720,720,432,0,0,0,0,0,0,0,0,604,500,12354,500,14550,500,5136,500,12132,500,12225,500,5811,500,0,0,0,0,4243,1

//iRO Halloween 2009 Event
//Uncomment if event is enabled. Uncomment the skills for Halloween Whisper in mob_skill_db2.
//3014,HALLOWEEN_WHISPER,Halloween Whisper,Halloween Whisper,1,800,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,0,6,68,0x81,150,1960,960,504,0,0,0,0,0,0,0,0,12396,150,6299,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3015,HALLOWEEN_DARK_LORD,Halloween Dark Lord,Halloween Dark Lord,1,45,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,2,6,89,0x81,100,868,768,480,0,0,0,0,0,0,0,0,12396,800,12397,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//iRO Halloween 2008 Event
//Uncomment if event is enabled.
//3000,ZOMBIE,Zombie,Zombie,15,534,0,50,33,1,67,79,0,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,0,957,9000,724,5,938,1000,958,50,727,70,0,0,0,0,0,0,0,0,4038,1
//3001,GHOUL,Ghoul,Ghoul,40,5418,0,1088,622,1,420,500,5,20,1,20,29,0,45,20,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,0,958,6000,756,110,509,700,511,800,2609,60,934,150,1260,1,0,0,0,0,4110,1
//3002,ZOMBIE_MASTER,Zombie Master,Zombie Master,62,14211,0,7610,2826,1,824,1084,37,26,25,20,30,5,77,35,10,12,1,1,29,0x3695,175,2612,912,288,0,0,0,0,0,0,0,0,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,0,0,0,4274,1

// Genetic Homunculus S
//6048,MER_EIRA,Eira,Eira,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,1
//6049,MER_BAYERI,Bayeri,Bayeri,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,1
//6050,MER_SERA,Sera,Sera,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,1
//6051,MER_DIETER,Dieter,Dieter,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,1
//6052,MER_ELEANOR,Eleanor,Eleanor,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,1

// More Champion Monsters (renewal)
2253,DAEHYON,Daehyon,General Daehyun,142,2500148,1,1501561,1274220,2,2710,4120,494,123,116,123,154,99,217,98,10,12,2,7,62,0x6283695,100,900,792,432,750780,10000,12246,5000,617,5000,617,5000,12623,100,617,3000,616,500,12675,3000,12679,2000,12680,1000,0,0,0,0,0,0,4574,1
2254,SOHEON,Soheon,Samurai Soheon,137,502015,1,15715,12540,2,1591,2627,210,178,118,244,98,126,246,102,10,12,1,7,64,0x2003695,120,1000,1008,432,0,0,0,0,0,0,0,0,12623,5,617,3000,616,50,12675,50,12679,500,12680,500,0,0,0,0,0,0,4575,1
2255,KADES,Kades,Dark Guardian Kades,143,2505000,1,1604000,1310000,1,2201,4202,479,262,191,223,187,155,362,163,10,12,2,0,67,0x6283695,100,900,648,480,802000,10000,12246,5000,617,5000,617,5000,12623,100,617,3000,616,500,12675,3000,12679,2000,12680,1000,0,0,0,0,0,0,4580,1
2256,RUDO,Rudo,Rudo,135,501489,1,13633,12409,1,1401,2902,196,96,106,65,61,42,125,72,10,12,0,8,66,0x2003695,120,1576,504,360,0,0,0,0,0,0,0,0,12623,5,617,3000,616,50,12675,50,12679,500,12680,500,0,0,0,0,0,0,4581,1
2257,I_PIAMETTE,Piamette,Piamette,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,I_PIAMETTE_,Piamette,Piamette,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,I_GARDEN_KEEPER,Garden Keeper,Garden Keeper,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,G_GARDEN_KEEPER,Garden Keeper,Garden Keeper,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,I_GARDEN_WATCHER,Garden Watcher,Garden Watcher,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,G_GARDEN_WATCHER,Garden Watcher,Garden Watcher,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,I_WISH_MAIDEN,Wish Maiden,Wish Maiden,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,I_ARMAIA,Armaia,Armeyer Dinze,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,I_ARMAIA_,Armaia,Armeyer Dinze,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,I_EREND,Erend,Errende Ebecee,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,I_EREND_,Erend,Errende Ebecee,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,I_KAVAC,Kavac,Kavach Icarus,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,I_KAVAC_,Kavac,Kavach Icarus,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,I_RAWREL,Rawrel,Laurell Weinder,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,I_RAWREL_,Rawrel,Laurell Weinder,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,I_WHIKEBAIN,Whikebain,Wickebine Tres,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,I_WHIKEBAIN_,Whikebain,Wickebine Tres,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,I_YGNIZEM,Ygnizem,Egnigem Cenia,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,I_YGNIZEM_,Ygnizem,Egnigem Cenia,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,I_DOPPELGANGER,Doppelganger,Doppelganger,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,G_LORA,Lora,Warrior Laura,136,500255,1,0,0,2,1985,3686,224,58,144,92,86,69,149,68,10,12,0,7,43,0x2003695,130,1600,432,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,G_ELVIRA,Elvira,Elvira,138,501765,1,0,0,3,699,2800,171,68,189,105,92,85,198,72,10,12,0,0,64,0x2003695,120,880,1224,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,G_SOHEON,Soheon,Samurai Soheon,137,502015,1,0,0,2,1591,2627,210,178,118,244,98,126,246,102,10,12,1,7,64,0x2003695,120,1000,1008,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,G_RUDO,Rudo,Rudo,135,501489,1,0,0,1,1401,2902,196,96,106,65,61,42,125,72,10,12,0,8,66,0x2003695,120,1576,504,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,GLD_DARK_SHADOW,Abysmal Dark Shadow,Dark Shadow,147,204109,1,11500,10100,1,1653,3274,140,44,155,126,89,108,213,76,10,12,0,0,47,0x2003695,220,768,1776,648,0,0,0,0,0,0,0,0,7205,2500,2609,500,13038,3,6089,500,2783,1,12676,2,1385,2,0,0,0,0,4449,1
2282,GLD_DARK_FRAME,Abysmal Dark Frame,Dark Frame,145,180018,1,10101,10003,1,1850,3451,81,37,69,37,36,10,64,5,10,12,1,6,67,0x2003695,200,920,720,200,0,0,0,0,0,0,0,0,7054,2328,734,500,2505,15,1587,1,12676,50,1000,40,747,2,0,0,0,0,4170,1
2283,GLD_DARK_PRIEST,Abysmal Dark Priest,Dark Priest,141,181878,0,10548,10801,2,1326,2977,62,41,5,60,41,89,94,42,10,12,1,6,89,0x2003695,200,864,1252,476,0,0,0,0,0,0,0,0,1586,1,2898,1,12680,2,716,225,1009,1,2319,3,7005,1500,0,0,0,0,4171,1
2284,GLD_KOBOLD_1,Abysmal Kobold,Dark Axe Kobold,145,194830,1,11040,10730,1,1851,2052,103,25,109,76,61,53,98,30,10,12,1,7,44,0x2003695,150,1028,528,360,0,0,0,0,0,0,0,0,999,50,1034,2668,912,350,985,13,1396,1,12679,2,0,0,0,0,0,0,4091,1
2285,GLD_KOBOLD_2,Abysmal Kobold,Dark Hammer Kobold,142,181340,1,10360,10150,1,1401,1534,117,59,96,61,55,48,95,20,10,12,1,7,45,0x2003695,200,1528,528,360,0,0,0,0,0,0,0,0,999,50,1034,2668,912,350,985,13,1396,1,12679,2,0,0,0,0,0,0,4091,1
2286,GLD_KOBOLD_3,Abysmal Kobold,Dark Mace Kobold,141,182830,1,10120,10300,1,1301,1435,109,48,103,64,59,42,80,20,10,12,1,7,43,0x2003695,300,1228,528,360,0,0,0,0,0,0,0,0,999,50,1034,2668,912,350,985,13,1436,1,12679,2,0,0,0,0,0,0,4091,1
2287,GLD_KOBOLD_ARCHER,Abysmal Kobold Archer,Dark Kobold Archer,142,180530,1,10570,10100,9,1504,1625,84,5,99,39,48,30,124,25,10,12,0,7,23,0x2003695,200,1008,1008,384,0,0,0,0,0,0,0,0,912,125,999,30,1034,2425,5118,25,12676,5,18114,5,756,40,0,0,0,0,4292,1
2288,GLD_TREASURE,Treasure Chest,Treasure Chest,140,5,0,0,0,1,0,0,100,0,0,0,0,0,1199,0,0,0,0,0,26,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,11547,2000,11503,1000,11504,1000,12675,50,7444,50,12680,50,11547,2000,1661,10,0,0,0,0

// More Champion Monsters (renewal)
2798,C5_HORNET,Elusive Hornet,Elusive Hornet,11,450,1,200,450,1,15,3,7,1,12,24,4,5,6,5,10,12,0,4,24,0x2001081,150,1292,792,216,0,0,0,0,0,0,0,0,992,80,939,9000,909,3500,1208,15,511,350,518,150,0,0,0,0,0,0,4019,1
2799,C1_HORN_SCARABA,Swift Uni-horn Scaraba,Swift Uni-horn Scaraba,130,255500,1,13050,36090,1,1063,91,135,20,44,59,55,21,99,33,10,12,0,4,22,0x2001089,200,384,672,360,0,0,0,0,0,0,0,0,6324,6500,1433,1,12735,10,7939,10,993,1,0,0,0,0,0,0,0,0,4505,1
2800,C2_HORN,Solid Horn,Solid Horn,32,7050,1,540,1815,1,76,11,52,8,10,12,36,25,21,35,10,12,1,4,22,0x2000091,200,1528,528,288,0,0,0,0,0,0,0,0,993,80,1011,35,947,5500,1452,15,935,5500,943,70,0,0,0,0,0,0,4045,1
2801,C3_HODREMLIN,Hodremlin Ringleader,Hodremlin Ringleader,122,115910,1,12210,25350,1,1146,154,75,25,106,70,77,60,83,40,10,12,1,6,67,0x2003885,140,960,528,432,0,0,0,0,0,0,0,0,587,1000,7340,1000,2406,2,938,1000,7563,1000,1061,2000,2426,10,0,0,0,0,4413,1
2802,C4_HODE,Furious Hode,Furious Hode,63,13380,1,1660,5325,1,214,45,91,24,61,20,42,5,32,40,10,12,1,2,42,0x81,200,1480,480,720,0,0,0,0,0,0,0,0,993,120,1055,9000,757,80,938,3000,1147,10,7021,1,632,20,0,0,0,0,4081,1
2803,C5_HILL_WIND_1,Elusive Hill Wind,Elusive Hill Wind,101,45500,1,5700,12810,3,480,192,90,37,105,69,59,35,96,25,10,12,1,2,64,0x3885,170,504,480,360,0,0,0,0,0,0,0,0,7115,4000,7116,3000,528,1000,510,10,0,0,0,0,0,0,0,0,0,0,4345,1
2804,C1_HILL_WIND_1,Swift Hill Wind,Swift Hill Wind,101,45500,1,5700,12810,3,480,192,90,37,105,69,59,35,96,25,10,12,1,2,64,0x3885,170,504,480,360,0,0,0,0,0,0,0,0,7115,4000,7116,3000,528,1000,510,10,0,0,0,0,0,0,0,0,0,0,4345,1
2805,C2_HIGH_ORC,Solid High Orc,Solid High Orc,81,41930,1,3020,8685,1,513,50,101,45,75,16,40,31,83,20,10,12,2,7,43,0x3695,150,1500,500,1000,0,0,0,0,0,0,0,0,7002,2500,1304,10,999,90,931,7500,912,1300,756,196,508,900,0,0,0,0,4322,1
2806,C3_HARPY,Harpy Ringleader,Harpy Ringleader,83,22115,1,3300,11400,1,408,41,69,44,71,39,50,31,125,12,10,12,1,6,64,0x2003885,155,972,672,470,0,0,0,0,0,0,0,0,7115,4850,7116,2500,508,1500,508,800,709,20,1820,20,0,0,0,0,0,0,4325,1
2807,C4_HARPY,Furious Harpy,Furious Harpy,83,22115,1,3300,11400,1,408,41,69,44,71,50,50,31,125,12,10,12,1,6,64,0x2003885,155,972,672,470,0,0,0,0,0,0,0,0,7115,4850,7116,2500,508,1500,508,800,709,20,1820,20,0,0,0,0,0,0,4325,1

// Additional Monsters (renewal)
2291,E_HORNET,Hornet,Hornet,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,E_HORN,Horn,Horn,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,E_KIND_OF_BEETLE,Beetle King,Beetle King,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,E_ARGIOPE,Argiope,Argiope,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,E_GIANT_SPIDER,Giant Spider,Giant Spider,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,E_KILLER_MANTIS,Killer Mantis,Killer Mantis,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,E_GIANT_HONET,Giant Hornet,Giant Hornet,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,E_DRAGON_TAIL,Dragon Tail,Dragon Tail,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,E_STAINER,Stainer,Stainer,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,E_CHONCHON,Chonchon,Chonchon,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Faceworm Nest (renewal)
2528,FACEWORM,Faceworm,Faceworm,140,482427,1,38800,3960,2,1818,1616,50,30,100,50,100,100,100,50,10,12,2,4,25,0x2000085,200,384,720,480,0,0,0,0,0,0,0,0,971,100,22507,100,0,0,0,0,0,0,0,0,13089,10,7326,1000,972,100,27163,1
2529,FACEWORM_QUEEN,Faceworm Queen,Faceworm Queen,155,50000000,1,200000,200000,2,4024,4006,100,60,200,100,200,200,200,100,10,12,2,4,85,0x6283695,200,768,540,480,90909,10000,0,0,617,2500,12246,2500,607,1000,0,0,0,0,0,0,0,0,13090,100,0,0,6649,5000,0,0,27164,1
2530,FACEWORM_DARK,Faceworm Dark,Dark Faceworm,144,5000000,1,100000,80000,2,2012,2003,100,30,150,100,150,150,150,100,10,12,2,4,45,0x6283695,180,576,480,480,0,0,0,0,0,0,0,0,13089,10,22507,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27165,1
2531,VENOM_BUG,Venom Bug,Venom Bug,140,10000,1,0,0,1,340,0,200,100,200,200,200,200,200,200,12,12,0,4,25,0x2200084,2000,384,0,480,0,0,0,0,0,0,0,0,938,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7326,1000,0,0
